TGL1	FAA4	4932.YKL140W	4932.YMR246W	0	0	0	0	0	0.120	0	0.777	0.795
TGL1	FAA1	4932.YKL140W	4932.YOR317W	0	0	0	0	0	0.120	0	0.782	0.800
TGL1	LRO1	4932.YKL140W	4932.YNR008W	0	0	0	0	0.046	0	0	0.809	0.810
TGL1	DGA1	4932.YKL140W	4932.YOR245C	0	0	0	0	0.114	0	0	0.935	0.940
TGL1	TGL4	4932.YKL140W	4932.YKR089C	0.049	0	0	0	0.054	0	0.800	0.966	0.993
TGL1	TGL3	4932.YKL140W	4932.YMR313C	0.049	0	0	0	0.056	0	0.900	0.964	0.996
TGL2	ATG15	4932.YDR058C	4932.YCR068W	0	0	0	0	0.046	0	0.800	0	0.801
TGL2	FAA2	4932.YDR058C	4932.YER015W	0	0	0	0	0	0	0.600	0.372	0.738
TGL2	FAA1	4932.YDR058C	4932.YOR317W	0	0	0	0	0	0	0.600	0.542	0.809
TGL2	TGL1	4932.YDR058C	4932.YKL140W	0	0	0	0	0	0	0	0.830	0.830
TGL2	LRO1	4932.YDR058C	4932.YNR008W	0	0	0	0	0.053	0	0.900	0.450	0.943
TGL2	DGA1	4932.YDR058C	4932.YOR245C	0	0	0	0	0.043	0	0.900	0.482	0.946
TGL2	TGL4	4932.YDR058C	4932.YKR089C	0	0	0	0	0	0	0.800	0.838	0.966
TGL2	TGL3	4932.YDR058C	4932.YMR313C	0	0	0	0	0	0	0.900	0.838	0.983
TGL2	YJU3	4932.YDR058C	4932.YKL094W	0.148	0	0	0	0	0	0.900	0.837	0.984
TGL3	FAT1	4932.YMR313C	4932.YBR041W	0	0	0	0	0	0.324	0	0.738	0.815
TGL3	ATG15	4932.YMR313C	4932.YCR068W	0	0	0	0	0.041	0.808	0.900	0.399	0.987
TGL3	TGL2	4932.YMR313C	4932.YDR058C	0	0	0	0	0	0	0.900	0.838	0.983
TGL3	FAA2	4932.YMR313C	4932.YER015W	0	0	0	0	0.057	0	0.600	0.317	0.719
TGL3	YJU3	4932.YMR313C	4932.YKL094W	0.162	0	0	0	0.053	0	0.900	0.812	0.983
TGL3	TGL1	4932.YMR313C	4932.YKL140W	0.049	0	0	0	0.056	0	0.900	0.964	0.996
TGL3	TGL4	4932.YMR313C	4932.YKR089C	0	0	0.446	0.619	0.221	0.567	0.900	0.979	0.980
TGL3	FAA4	4932.YMR313C	4932.YMR246W	0	0	0	0	0.148	0	0.600	0.688	0.884
TGL3	FAA1	4932.YMR313C	4932.YOR317W	0	0	0	0	0.148	0	0.600	0.688	0.884
TGL3	LRO1	4932.YMR313C	4932.YNR008W	0	0	0	0	0.095	0	0.900	0.937	0.993
TGL3	DGA1	4932.YMR313C	4932.YOR245C	0	0	0	0	0	0.445	0.900	0.949	0.996
TGL4	ATG15	4932.YKR089C	4932.YCR068W	0	0	0	0	0	0.808	0.800	0.380	0.974
TGL4	TGL2	4932.YKR089C	4932.YDR058C	0	0	0	0	0	0	0.800	0.838	0.966
TGL4	FAA2	4932.YKR089C	4932.YER015W	0	0	0	0	0.057	0	0.600	0.350	0.733
TGL4	YJU3	4932.YKR089C	4932.YKL094W	0.162	0	0	0	0.053	0	0.900	0.816	0.983
TGL4	TGL1	4932.YKR089C	4932.YKL140W	0.049	0	0	0	0.054	0	0.800	0.966	0.993
TGL4	FAA4	4932.YKR089C	4932.YMR246W	0	0	0	0	0.076	0	0.600	0.551	0.819
TGL4	FAA1	4932.YKR089C	4932.YOR317W	0	0	0	0	0.076	0	0.600	0.720	0.887
TGL4	TGL3	4932.YKR089C	4932.YMR313C	0	0	0.446	0.619	0.221	0.567	0.900	0.979	0.980
TGL4	DGA1	4932.YKR089C	4932.YOR245C	0	0	0	0	0	0	0.900	0.930	0.992
TGL4	LRO1	4932.YKR089C	4932.YNR008W	0	0	0	0	0.095	0	0.900	0.938	0.993
YJU3	ATG15	4932.YKL094W	4932.YCR068W	0	0	0	0	0	0	0.900	0.089	0.905
YJU3	TGL2	4932.YKL094W	4932.YDR058C	0.148	0	0	0	0	0	0.900	0.837	0.984
YJU3	FAA2	4932.YKL094W	4932.YER015W	0	0	0	0	0.046	0	0.800	0.334	0.861
YJU3	TGL1	4932.YKL094W	4932.YKL140W	0.121	0	0	0	0	0	0	0.713	0.737
YJU3	LRO1	4932.YKL094W	4932.YNR008W	0	0	0	0	0.044	0.498	0	0.548	0.764
YJU3	FAA4	4932.YKL094W	4932.YMR246W	0	0	0	0	0.044	0	0.800	0.324	0.859
YJU3	FAA1	4932.YKL094W	4932.YOR317W	0	0	0	0	0.044	0	0.800	0.344	0.863
YJU3	DGA1	4932.YKL094W	4932.YOR245C	0	0	0	0	0.075	0.498	0.900	0.636	0.980
YJU3	TGL3	4932.YKL094W	4932.YMR313C	0.162	0	0	0	0.053	0	0.900	0.812	0.983
YJU3	TGL4	4932.YKL094W	4932.YKR089C	0.162	0	0	0	0.053	0	0.900	0.816	0.983
